date,temp_dc_max,temp_dc_min,temp_dc_mean,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,precipitation_hours,wind_speed_kmh_max,shortwave_radiation_mj_sum,et0_fao_evapotranspiration_mm,relative_humidity_%,dew_point_dc,pressure_sea_hpa,surface_pressure_hpa
2024-05-01 00:00:00+00:00,24.476,12.142667,18.556557,0.0,0.0,0.0,0.0,18.374071,24.159998,4.603926,69.00253,12.3579445,1008.2417,999.39386
2024-05-02 00:00:00+00:00,23.659332,13.342667,18.571138,0.43333337,0.43333337,0.0,1.3333334,20.909853,23.366667,4.6479983,63.9758,11.422527,1001.70135,992.9107
2024-05-03 00:00:00+00:00,17.209333,11.592667,14.666972,0.53333336,0.53333336,0.0,2.6666667,20.46919,12.906667,2.3424768,77.07987,10.5766945,1008.22363,999.2586
2024-05-04 00:00:00+00:00,17.342667,8.592667,13.236416,0.4,0.4,0.0,2.6666667,9.919182,14.683333,2.502476,72.4198,8.085028,1015.4695,1006.3943
2024-05-05 00:00:00+00:00,15.559334,10.092667,13.230861,3.2333329,3.2333329,0.0,8.666667,25.914993,18.873333,2.863905,75.77076,8.839889,1008.5417,999.5297
2024-05-06 00:00:00+00:00,18.609333,7.2426667,13.335721,0.1,0.1,0.0,1.0,10.851662,20.35,3.3592622,72.679756,7.983639,1009.1861,1000.16943
2024-05-07 00:00:00+00:00,16.359333,9.892666,13.091278,0.4666667,0.4666667,0.0,3.6666667,15.700006,16.906668,2.7240572,73.48828,8.287111,1017.3195,1008.2222
2024-05-08 00:00:00+00:00,18.226,5.376,12.078083,0.0,0.0,0.0,0.0,11.36707,25.43,3.905161,67.04952,5.5135,1025.3125,1016.11053
2024-05-09 00:00:00+00:00,19.142668,7.1926665,13.721833,0.06666667,0.06666667,0.0,0.6666667,8.622864,20.28,3.3188903,70.44091,7.997528,1026.4667,1017.3059
2024-05-10 00:00:00+00:00,20.859333,9.126,15.530862,0.0,0.0,0.0,0.0,9.894366,22.230001,3.7528183,68.955154,9.373222,1023.85693,1014.7783
2024-05-11 00:00:00+00:00,21.026,9.442666,15.203083,0.0,0.0,0.0,0.0,12.932439,22.88,3.9490097,73.48989,9.906555,1023.07355,1013.99335
2024-05-12 00:00:00+00:00,20.842667,10.092667,15.830167,0.0,0.0,0.0,0.0,17.186937,24.029999,4.26455,66.53285,9.071139,1020.24585,1011.20795
2024-05-13 00:00:00+00:00,24.476,12.359333,18.49336,0.033333335,0.033333335,0.0,0.33333334,17.430475,25.083334,5.247704,56.84849,9.33225,1014.0334,1005.13184
2024-05-14 00:00:00+00:00,24.776001,13.359333,19.345444,0.0,0.0,0.0,0.0,22.283842,26.986666,6.2096524,47.71162,7.487806,1009.9722,1001.1324
2024-05-15 00:00:00+00:00,25.409332,13.826,20.053778,0.0,0.0,0.0,0.0,25.605898,27.293335,6.766064,42.340374,6.2426667,1007.8972,999.0976
2024-05-16 00:00:00+00:00,23.509333,15.526,18.928083,0.8333333,0.8333333,0.0,2.0,23.520964,20.733334,5.1153893,53.848495,9.134334,1006.71246,997.88983
2024-05-17 00:00:00+00:00,23.309334,13.292666,18.323915,0.0,0.0,0.0,0.0,27.538832,22.686666,4.968151,58.668884,9.505166,1007.30414,998.4568
2024-05-18 00:00:00+00:00,19.709333,11.592667,15.914889,1.1,1.1,0.0,2.3333333,11.524158,17.89,3.1921148,70.3396,10.341277,1009.7625,1000.82184
2024-05-19 00:00:00+00:00,19.609333,11.259334,15.184334,9.366666,9.366666,0.0,8.666667,12.469178,19.386667,3.1343215,80.90372,11.703083,1009.4084,1000.4463
2024-05-20 00:00:00+00:00,20.876,10.292666,15.938499,0.56666666,0.56666666,0.0,2.6666667,10.059086,23.019999,3.8918457,78.133026,11.757251,1010.8361,1001.8843
2024-05-21 00:00:00+00:00,24.226,12.325999,18.554472,1.4666667,1.4666667,0.0,3.3333333,20.771181,21.093332,4.3474107,71.22033,12.677388,1008.7347,999.88007
2024-05-22 00:00:00+00:00,17.876,14.076,15.735026,16.6,16.6,0.0,20.333334,17.334787,5.8366666,1.1764389,89.86912,14.053082,1007.78467,998.8555
2024-05-23 00:00:00+00:00,20.759333,12.276,16.780167,0.06666667,0.06666667,0.0,0.6666667,16.207304,25.62,4.28805,69.99004,10.827389,1014.28754,1005.3327
2024-05-24 00:00:00+00:00,22.559332,10.942666,16.879473,3.7333333,3.7333333,0.0,5.3333335,14.463811,19.673334,3.5097904,74.93679,12.097527,1017.89166,1008.9079
2024-05-25 00:00:00+00:00,21.459333,13.492667,17.428778,2.7333329,2.7333329,0.0,10.333333,11.668345,22.053335,3.754691,77.413185,13.055167,1016.8833,1007.9246
2024-05-26 00:00:00+00:00,23.109335,12.892667,18.182943,2.1000001,2.1000001,0.0,5.6666665,14.3990555,24.306665,4.412871,73.75743,12.984333,1016.96533,1008.0288
2024-05-27 00:00:00+00:00,21.409332,14.776,17.816973,5.4666667,5.4666667,0.0,7.6666665,12.189031,21.983332,3.9081123,71.54128,12.300305,1016.36395,1007.4236
2024-05-28 00:00:00+00:00,18.109333,11.992667,14.948916,1.6666666,1.6666666,0.0,4.6666665,16.103857,22.35,3.6028576,72.12783,9.48225,1016.7195,1007.6865
2024-05-29 00:00:00+00:00,19.059334,13.342667,15.506555,13.666667,13.666667,0.0,14.333333,21.613792,14.079999,2.5139463,79.799324,11.930861,1010.8444,1001.88104
2024-05-30 00:00:00+00:00,18.159332,10.992667,14.814194,3.0999997,3.0999997,0.0,7.3333335,9.142597,12.893333,2.2402565,84.11994,11.999611,1006.007,997.0627
2024-05-31 00:00:00+00:00,19.459333,12.259334,15.853084,1.3333334,1.3333334,0.0,4.3333335,16.771751,17.693333,3.026871,78.57596,11.873917,1008.43335,999.5008
2024-06-01 00:00:00+00:00,23.559334,13.792666,18.217667,2.7,2.7,0.0,6.6666665,18.104353,21.053333,3.7603796,81.92931,14.798917,1012.84717,1003.94855
2024-06-02 00:00:00+00:00,18.325998,13.459332,15.76975,4.6333337,4.6333337,0.0,8.666667,19.379412,13.240001,2.3361347,83.17934,12.768361,1018.4709,1009.4494
2024-06-03 00:00:00+00:00,16.042665,10.976001,13.707944,0.1,0.1,0.0,1.0,15.033379,15.356667,2.7181835,70.84716,8.422528,1018.8667,1009.7752
2024-06-04 00:00:00+00:00,18.442667,13.009334,15.426694,0.2,0.2,0.0,2.0,13.195182,14.393333,2.5803792,74.861916,10.866277,1014.1472,1005.15204
2024-06-05 00:00:00+00:00,17.309334,12.526,15.45239,2.0666666,2.0666666,0.0,8.0,21.198442,16.096666,3.0472047,71.6308,10.159333,1010.73895,1001.7744
2024-06-06 00:00:00+00:00,19.142668,7.3093333,13.69336,0.2,0.2,0.0,1.0,14.157712,23.68,4.0268617,63.1543,6.247528,1016.63477,1007.563
