date,temp_dc_max,temp_dc_min,temp_dc_mean,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,precipitation_hours,wind_speed_kmh_max,shortwave_radiation_mj_sum,et0_fao_evapotranspiration_mm,relative_humidity_%,dew_point_dc,pressure_sea_hpa,surface_pressure_hpa
2024-06-13 00:00:00+00:00,16.348501,7.4985003,12.281139,0.1,0.1,0.0,1.0,14.332019,20.626665,3.2246752,68.03823,6.095028,1017.7305,1007.924
2024-06-14 00:00:00+00:00,19.8485,11.581833,15.47211,0.6666667,0.6666667,0.0,3.0,17.11177,17.03,3.4570112,64.52826,8.680444,1010.9514,1001.3154
2024-06-15 00:00:00+00:00,19.215166,13.0985,16.140167,6.2999997,6.2999997,0.0,8.333333,26.893051,20.300001,3.7383707,68.51243,9.820027,1005.18195,995.62573
2024-06-16 00:00:00+00:00,20.998499,11.7485,16.614473,0.36666667,0.36666667,0.0,1.0,18.730904,21.293333,4.168104,61.5705,8.945722,1008.6028,999.02997
2024-06-17 00:00:00+00:00,22.015167,12.831833,17.633223,1.7666668,1.7666668,0.0,6.0,14.134158,22.1,3.9658606,71.284874,12.077667,1011.6584,1002.09015
2024-06-18 00:00:00+00:00,23.881834,11.931834,17.713083,9.666667,9.666667,0.0,6.6666665,14.677013,20.08,3.612092,81.63071,14.1484995,1013.78467,1004.19775
2024-06-19 00:00:00+00:00,19.215166,13.615167,15.980443,4.5,4.5,0.0,16.0,11.900899,14.139999,2.4983249,81.7415,12.547806,1016.24725,1006.57904
2024-06-20 00:00:00+00:00,21.815165,9.465167,15.997806,0.0,0.0,0.0,0.0,12.180364,23.090002,4.036668,71.495056,10.435306,1021.30145,1011.58545
2024-06-21 00:00:00+00:00,24.098501,15.131833,19.483223,5.7000003,5.7000003,0.0,8.666667,11.566441,15.849999,3.0249624,79.6359,15.817945,1012.6042,1003.0872
2024-06-22 00:00:00+00:00,22.248499,14.8485,18.216555,0.8333333,0.8333333,0.0,5.0,22.178476,20.293333,3.8723748,72.51656,12.772111,1010.9722,1001.42773
