date,temp_dc_max,temp_dc_min,temp_dc_mean,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,precipitation_hours,wind_speed_kmh_max,shortwave_radiation_mj_sum,et0_fao_evapotranspiration_mm,plz_2d,relative_humidity_%,dew_point_dc,pressure_sea_hpa,surface_pressure_hpa
2023-09-01 00:00:00+00:00,20.2405,13.540501,16.4405,9.400001,9.400001,0.0,18.0,20.140705,9.53,1.6598608,69,87.86147,14.305084,1015.45,982.9016
2023-09-02 00:00:00+00:00,24.6405,12.840501,19.175917,0.3,0.3,0.0,2.0,9.178235,19.41,3.4779203,69,79.26552,15.207168,1020.17084,987.7679
2023-09-03 00:00:00+00:00,23.8405,16.1405,19.442583,0.0,0.0,0.0,0.0,10.685391,17.85,3.3333998,69,76.70781,14.988418,1025.8667,993.3145
2023-09-04 00:00:00+00:00,25.790499,14.1905,19.6905,0.0,0.0,0.0,0.0,19.211996,20.25,4.5196157,69,61.573513,11.525917,1025.5375,993.0188
2023-09-05 00:00:00+00:00,26.7405,16.9905,20.93633,0.0,0.0,0.0,0.0,20.948164,20.1,4.7786403,69,58.953938,12.4384165,1021.46246,989.21
2023-09-06 00:00:00+00:00,26.9405,13.2405,20.550915,0.0,0.0,0.0,0.0,13.039754,20.11,4.3387303,69,60.92361,12.388417,1020.575,988.30646
2023-09-07 00:00:00+00:00,27.7405,15.540501,21.342585,0.0,0.0,0.0,0.0,13.363711,19.98,4.312774,69,63.023396,13.6571665,1019.6458,987.4924
2023-09-08 00:00:00+00:00,27.9905,14.340501,21.148832,0.0,0.0,0.0,0.0,8.905908,19.74,3.7823493,69,68.512505,14.6884165,1018.4875,986.3487
2023-09-09 00:00:00+00:00,28.1405,15.790501,21.665499,0.0,0.0,0.0,0.0,9.449572,19.4,3.7832942,69,68.80148,15.17175,1017.6584,985.6015
2023-09-10 00:00:00+00:00,28.540499,17.3405,22.288416,0.0,0.0,0.0,0.0,7.8954163,18.97,3.6676497,69,65.09429,15.100917,1017.93335,985.9343
2023-09-11 00:00:00+00:00,28.540499,17.3905,22.644669,0.0,0.0,0.0,0.0,6.792466,18.71,3.601325,69,62.09995,14.636333,1014.85004,982.98627
2023-09-12 00:00:00+00:00,28.2405,16.790499,21.969667,2.8,2.8,0.0,1.0,10.1887,16.22,3.2249002,69,69.89327,15.9655,1012.3667,980.50977
2023-09-13 00:00:00+00:00,21.4905,16.4905,18.419668,2.1,2.1,0.0,13.0,18.0,11.85,2.0451112,69,86.150024,15.967583,1016.64166,984.27313
2023-09-14 00:00:00+00:00,20.1405,11.4905,15.948834,0.0,0.0,0.0,0.0,12.904882,18.41,3.125673,69,70.694664,10.311334,1021.7209,988.9157
2023-09-15 00:00:00+00:00,24.1905,11.540501,17.763418,0.0,0.0,0.0,0.0,13.363711,16.26,3.2198439,69,69.28984,11.632167,1018.05835,985.5645
2023-09-16 00:00:00+00:00,26.790499,13.6405,20.42175,2.6,2.6,0.0,3.0,12.758432,16.55,3.2143238,69,69.41994,14.24675,1014.8333,982.73224
2023-09-17 00:00:00+00:00,27.1405,16.0905,21.394667,0.0,0.0,0.0,0.0,11.165805,15.17,3.1852784,69,72.66608,15.823833,1014.43335,982.451
2023-09-18 00:00:00+00:00,21.4905,16.540499,19.08425,5.2999997,5.2999997,0.0,8.0,20.892412,7.66,1.6230259,69,83.51215,16.161333,1010.5916,978.48773
2023-09-19 00:00:00+00:00,20.1405,14.090501,16.744667,0.6,0.6,0.0,6.0,21.659916,12.74,2.4303856,69,78.12783,12.49675,1014.5208,982.03656
2023-09-20 00:00:00+00:00,23.0905,13.7405,17.850918,0.0,0.0,0.0,0.0,11.659777,15.71,2.949294,69,70.01765,12.005084,1012.4792,980.1773
2023-09-21 00:00:00+00:00,24.040499,13.9405,18.157167,5.2999997,5.2999997,0.0,6.0,15.782622,10.06,2.2181056,69,75.73446,13.580083,1003.3125,971.3359
2023-09-22 00:00:00+00:00,18.0905,12.4905,14.744668,15.4,15.4,0.0,16.0,20.608229,12.47,2.0523107,69,82.522896,11.592584,1005.325,972.9156
2023-09-23 00:00:00+00:00,15.9405,9.4405,12.578002,0.70000005,0.70000005,0.0,5.0,17.551615,13.25,2.068402,69,77.62662,8.582168,1016.70416,983.6839
2023-09-24 00:00:00+00:00,18.6905,7.2905,13.103001,0.0,0.0,0.0,0.0,12.313894,15.66,2.5624104,69,71.99616,7.7988334,1025.9875,992.7224
2023-09-25 00:00:00+00:00,20.5905,9.340501,14.238418,0.0,0.0,0.0,0.0,12.55879,16.21,2.7628963,69,69.61006,8.444667,1024.1459,991.06793
2023-09-26 00:00:00+00:00,22.2405,9.7405,15.715501,0.0,0.0,0.0,0.0,7.0911775,15.84,2.6001294,69,78.00076,11.580083,1022.03754,989.19135
2023-09-27 00:00:00+00:00,23.4905,10.840501,17.303,0.0,0.0,0.0,0.0,7.928177,15.47,2.7181532,69,73.355865,12.036334,1020.19165,987.5809
2023-09-28 00:00:00+00:00,24.4405,13.7405,18.50925,0.0,0.0,0.0,0.0,8.217153,14.73,2.7412686,69,71.29299,12.8759165,1018.5291,986.1062
2023-09-29 00:00:00+00:00,24.2405,15.2405,18.836336,0.0,0.0,0.0,0.0,23.039999,12.24,2.7097037,69,70.11822,13.092584,1019.89996,987.47076
2023-09-30 00:00:00+00:00,18.7405,12.1405,15.382169,0.0,0.0,0.0,0.0,11.298495,13.18,2.1317375,69,78.56437,11.357167,1026.4874,993.46704
2023-10-01 00:00:00+00:00,21.2405,10.3905,15.538417,0.0,0.0,0.0,0.0,7.491114,14.44,2.3859854,69,71.244255,10.086333,1025.9833,992.992
2023-10-02 00:00:00+00:00,24.290499,12.3905,17.538416,0.0,0.0,0.0,0.0,8.217153,14.33,2.524396,69,70.72097,11.898834,1022.2,989.55194
2023-10-03 00:00:00+00:00,23.3405,12.590501,17.278002,10.800001,10.800001,0.0,4.0,27.086262,9.53,2.3549747,69,72.21932,12.075917,1018.7583,986.1944
2023-10-04 00:00:00+00:00,16.540499,7.9905,12.088418,0.0,0.0,0.0,0.0,12.6462,12.58,1.8621936,69,81.00913,8.613417,1028.85,995.37744
2023-10-05 00:00:00+00:00,15.290501,8.1405,11.669666,0.0,0.0,0.0,0.0,10.853866,7.02,1.189552,69,79.55222,8.138417,1027.3125,993.8425
2023-10-06 00:00:00+00:00,17.3905,6.0405,12.163417,0.0,0.0,0.0,0.0,8.287822,12.79,1.9602294,69,77.91541,8.123834,1026.9417,993.53766
2023-10-07 00:00:00+00:00,18.4905,7.5905,13.1405,0.0,0.0,0.0,0.0,15.990646,10.99,1.9251976,69,77.665855,9.130084,1025.5792,992.33105
2023-10-08 00:00:00+00:00,20.4905,11.290501,15.694667,0.0,0.0,0.0,0.0,12.10157,11.59,1.9504062,69,76.87811,11.5155,1025.5499,992.59344
2023-10-09 00:00:00+00:00,20.7405,10.590501,15.730083,0.0,0.0,0.0,0.0,12.313894,9.71,1.9325484,69,73.805664,10.800918,1022.0708,989.229
2023-10-10 00:00:00+00:00,20.9905,11.1405,16.040499,0.0,0.0,0.0,0.0,8.913181,11.55,2.0703156,69,70.50551,10.47175,1021.6458,988.85297
2023-10-11 00:00:00+00:00,23.1905,12.540501,17.080084,0.0,0.0,0.0,0.0,15.30741,12.52,2.5875564,69,67.86628,10.87175,1018.5083,985.92914
2023-10-12 00:00:00+00:00,17.2405,14.3905,15.9071665,5.9,5.9,0.0,6.0,15.9134655,2.64,0.9353944,69,80.42472,12.492584,1016.91254,984.26
2023-10-13 00:00:00+00:00,24.5905,13.9405,18.628,2.4,2.4,0.0,5.0,17.566378,10.8,2.9189057,69,63.850452,10.821751,1013.5625,981.3101
2023-10-14 00:00:00+00:00,20.4905,9.590501,15.138416,10.400002,10.400002,0.0,12.0,26.009844,7.88,2.1756985,69,70.18264,9.388417,1012.5417,979.9409
2023-10-15 00:00:00+00:00,10.9405,5.2405,7.9759164,0.3,0.3,0.0,3.0,20.00512,11.11,1.5161189,69,75.54134,3.6925833,1021.55835,987.8484
2023-10-16 00:00:00+00:00,11.1405,0.9905,6.3467507,0.0,0.0,0.0,0.0,13.397612,11.65,1.6155933,69,75.57806,1.9884167,1022.87085,988.9211
2023-10-17 00:00:00+00:00,11.290501,3.9905,7.1738334,0.0,0.0,0.0,0.0,15.856356,7.6,1.3933938,69,71.71268,2.3425834,1018.37915,984.6787
2023-10-18 00:00:00+00:00,13.840501,4.8905,9.423833,0.6,0.6,0.0,1.0,17.477621,8.5,1.6577675,69,72.84631,4.63425,1009.1458,976.0075
2023-10-19 00:00:00+00:00,18.290499,10.8905,13.55717,7.600001,7.600001,0.0,13.0,13.324863,6.61,1.0324848,69,91.61377,12.180084,996.4375,964.18353
2023-10-20 00:00:00+00:00,16.290499,11.590501,13.750918,7.2,7.2,0.0,12.0,22.26477,3.9,0.8227426,69,88.49521,11.869667,984.6167,952.76764
2023-10-21 00:00:00+00:00,16.0905,10.790501,13.550916,0.9000001,0.9000001,0.0,7.0,29.05983,9.5,1.8051709,69,75.35215,9.148833,997.5125,965.2244
2023-10-22 00:00:00+00:00,14.7405,9.040501,11.436334,0.3,0.3,0.0,3.0,21.986542,7.59,1.4046484,69,74.05731,6.8988338,1010.28754,977.3472
2023-10-23 00:00:00+00:00,15.6905,5.5905,11.121751,1.2,1.2,0.0,2.0,18.947083,6.02,1.2198206,69,78.891685,7.4655004,1012.32916,979.2835
2023-10-24 00:00:00+00:00,12.4905,8.4405,11.14675,11.999999,11.999999,0.0,17.0,10.799999,2.4,0.4204382,69,94.590065,10.300918,1006.4375,973.59064
2023-10-25 00:00:00+00:00,12.090501,7.6905,10.082167,11.300001,11.300001,0.0,12.0,26.434887,3.42,0.5267564,69,95.37266,9.353001,1000.95416,968.16425
2023-10-26 00:00:00+00:00,12.340501,9.1405,10.865499,4.999999,4.999999,0.0,16.0,23.233252,3.78,0.5716325,69,93.766045,9.888417,997.60834,965.018
2023-10-27 00:00:00+00:00,12.6405,9.040501,10.161334,17.1,17.1,0.0,16.0,22.73707,4.99,0.71903133,69,91.901764,8.867584,996.26666,963.6409
2023-10-28 00:00:00+00:00,12.4905,8.840501,10.144666,4.9,4.9,0.0,20.0,25.7041,4.08,0.66549724,69,89.111664,8.3905,1002.37915,969.55145
2023-10-29 00:00:00+00:00,13.8905,10.4905,12.030084,8.5,8.5,0.0,14.0,18.58451,2.93,0.81929666,69,82.12281,9.00925,1001.95,969.3488
2023-10-30 00:00:00+00:00,17.1405,10.540501,12.83425,10.400001,10.400001,0.0,13.0,14.982228,5.67,0.94194007,69,89.1976,11.0321665,1002.92084,970.3769
2023-10-31 00:00:00+00:00,11.9905,8.6405,10.094668,3.8999999,3.8999999,0.0,18.0,20.316889,4.99,0.7371324,69,90.408455,8.525917,1005.29584,972.36664
2023-11-01 00:00:00+00:00,14.9905,8.840501,11.467583,2.1,2.1,0.0,6.0,19.734436,7.5,1.3886052,69,80.121605,7.9259167,1007.25415,974.4153
2023-11-02 00:00:00+00:00,11.540501,7.7405,9.807166,3.2,3.2,0.0,9.0,26.865265,1.95,0.99920785,69,77.12397,5.9529996,991.7834,959.2642
2023-11-03 00:00:00+00:00,8.9405,5.0905,6.9384174,1.4000001,1.4000001,0.0,7.0,19.486609,4.34,0.6605737,69,85.40027,4.62175,990.60834,957.80194
2023-11-04 00:00:00+00:00,10.040501,4.5905,7.2988334,7.0,7.0,0.0,12.0,25.071098,4.03,0.79895264,69,82.39072,4.4488335,988.99585,956.2827
2023-11-05 00:00:00+00:00,10.6905,7.8405,9.140502,20.700003,20.700003,0.0,20.0,28.357857,2.54,0.73093,69,85.392456,6.794667,985.21246,952.8343
2023-11-06 00:00:00+00:00,10.6905,7.1405,8.542584,5.7,5.7,0.0,16.0,23.904108,4.76,0.7418835,69,87.49429,6.555083,1006.2375,973.0996
2023-11-07 00:00:00+00:00,8.6905,5.6405,7.023833,1.6,1.6,0.0,9.0,23.333443,3.23,0.46870866,69,90.509834,5.563417,1014.55835,980.9688
2023-11-08 00:00:00+00:00,9.3905,5.0905,6.861334,0.2,0.2,0.0,2.0,21.166653,4.91,0.77403885,69,83.924324,4.27175,1017.60004,983.8904
2023-11-09 00:00:00+00:00,9.6905,4.6405,6.9446664,1.9000001,1.9000001,0.0,8.0,20.65848,1.19,0.49788284,69,83.79516,4.3509164,1008.73334,975.3266
2023-11-10 00:00:00+00:00,8.6905,4.9405,6.8967495,13.4,12.7,0.48999998,19.0,21.437386,4.95,0.69682527,69,87.32995,4.8446665,1003.2,969.97174
2023-11-11 00:00:00+00:00,7.6405,3.2405,5.6779995,6.8999996,6.7,0.14,14.0,28.006058,5.87,0.78060824,69,84.61683,3.17175,1006.1333,972.66504
2023-11-12 00:00:00+00:00,8.1405,1.6905,4.919667,0.90000004,0.90000004,0.0,4.0,10.464797,4.85,0.5870913,69,91.11798,3.5134165,1009.4292,975.7605
2023-11-13 00:00:00+00:00,13.2405,5.2405,9.70925,29.4,29.4,0.0,23.0,30.192822,0.59,0.25345123,69,95.94811,9.086333,1008.68335,975.5954
2023-11-14 00:00:00+00:00,12.6405,8.4405,9.971749,6.2000003,6.2000003,0.0,12.0,26.052162,2.9,0.781469,69,84.547775,7.43425,1009.7,976.61255
2023-11-15 00:00:00+00:00,10.840501,7.3905,8.753001,12.700002,12.700002,0.0,18.0,26.220753,4.46,0.71659267,69,87.57397,6.778,1016.57916,983.1252
2023-11-16 00:00:00+00:00,8.4405,5.7405,6.8821673,8.3,8.3,0.0,11.0,15.778518,1.99,0.32198656,69,94.09973,5.9863334,1014.89996,981.28265
2023-11-17 00:00:00+00:00,6.4905,4.2405,5.477999,5.9999995,5.9999995,0.0,17.0,13.849476,2.02,0.28661105,69,94.02749,4.58425,1019.10834,985.1849
2023-11-18 00:00:00+00:00,6.6405,1.8405,4.946749,5.1,5.1,0.0,9.0,14.759999,2.37,0.33645225,69,94.624886,4.1300836,1024.7916,990.6141
2023-11-19 00:00:00+00:00,12.4405,6.5905,9.6259165,16.7,16.7,0.0,17.0,23.510508,3.83,0.5991604,69,90.84251,8.1655,1015.0542,981.7505
2023-11-20 00:00:00+00:00,9.790501,7.0405,8.823834,11.1,11.1,0.0,16.0,23.4,3.8,0.6176032,69,88.77419,7.061333,1013.4583,980.1155
2023-11-21 00:00:00+00:00,9.2405,6.4405,7.500916,6.9999995,6.9999995,0.0,9.0,13.527572,2.6,0.38961625,69,92.85501,6.3925834,1014.325,980.7993
2023-11-22 00:00:00+00:00,6.7905,-0.5095,1.8821665,0.4,0.4,0.0,2.0,14.76439,3.64,0.38197976,69,82.45373,-0.822,1027.7999,993.1473
2023-11-23 00:00:00+00:00,5.8405,-1.4595001,2.17175,0.2,0.2,0.0,2.0,21.575987,2.02,0.38452592,69,87.69337,0.30716664,1026.1708,991.6064
2023-11-24 00:00:00+00:00,8.0905,1.7405,4.9967494,8.7,8.599999,0.07,16.0,25.277023,3.27,0.4200279,69,89.64147,3.4279997,1011.5959,977.8645
2023-11-25 00:00:00+00:00,3.8404999,-1.6595,1.5321665,4.8999996,2.5,1.6800001,12.0,22.66857,3.5,0.41238853,69,89.08426,-0.10116669,1011.825,977.6691
2023-11-26 00:00:00+00:00,3.7905,-1.0095,1.7925833,1.8000002,1.7,0.07,10.0,14.88242,2.17,0.25819513,69,95.355064,1.1155,1016.9292,982.63306
2023-11-27 00:00:00+00:00,2.2905,0.79050004,1.4634166,13.9,3.1999998,7.49,16.0,18.075441,1.13,0.14930302,69,97.43932,1.0988333,1006.8042,972.8107
2023-11-28 00:00:00+00:00,3.0405,-4.9095,0.45716652,10.500001,8.0,1.7500002,15.0,21.603,1.45,0.2724144,69,91.2772,-0.8345,1000.52496,966.61835
2023-11-29 00:00:00+00:00,1.6905,-4.2095,-0.7095001,1.1,0.20000002,0.63,4.0,24.962307,1.97,0.2731741,69,90.10983,-2.15325,1007.7917,973.4968
2023-11-30 00:00:00+00:00,4.2405,-2.4095001,0.79675,0.1,0.1,0.0,1.0,8.759178,4.27,0.43465188,69,85.27467,-1.50325,1002.4709,968.54144
2023-12-01 00:00:00+00:00,1.6905,-1.2095001,0.24674998,2.4,0.0,1.6800003,15.0,12.475961,1.57,0.23296997,69,90.746605,-1.097,1003.3833,969.35736
2023-12-02 00:00:00+00:00,-0.60950005,-4.0595,-2.7699172,0.6,0.1,0.35,6.0,14.561099,2.8,0.28568533,69,83.92011,-5.113667,1011.8958,977.20526
2023-12-03 00:00:00+00:00,-0.9095,-5.4095,-3.46575,0.0,0.0,0.0,0.0,10.799999,5.33,0.40921977,69,81.38352,-6.2636666,1024.3624,989.15607
2023-12-04 00:00:00+00:00,0.6405,-4.4595,-1.86575,3.0,0.0,2.1,8.0,17.429354,1.41,0.52951056,69,71.45951,-6.501167,1014.3542,979.69183
2023-12-05 00:00:00+00:00,4.3405,0.7405,2.7759163,11.3,9.2,1.4699999,16.0,19.376562,0.95,0.22044091,69,92.33551,1.6405,1007.0916,973.24634
2023-12-06 00:00:00+00:00,2.9405,-1.1095,1.6467499,6.199999,5.6999993,0.35000002,17.0,18.35647,1.18,0.17087935,69,96.31728,1.1196667,1014.8833,980.63837
2023-12-07 00:00:00+00:00,3.5904999,-1.4595001,0.23008329,0.0,0.0,0.0,0.0,16.279802,4.41,0.39756382,69,90.84458,-1.1365833,1020.76666,986.14844
2023-12-08 00:00:00+00:00,4.3405,-0.5095,1.7134167,3.6999998,3.6999998,0.0,9.0,17.992796,0.84,0.28955448,69,88.39163,-0.0886667,1012.30835,978.15875
2023-12-09 00:00:00+00:00,6.7405,2.2905,5.067584,10.2,10.2,0.0,10.0,20.188908,1.32,0.22603227,69,96.25959,4.5071664,1010.62085,976.9305
2023-12-10 00:00:00+00:00,8.3905,5.9905,7.2217503,7.7,7.5999994,0.07,20.0,26.944744,1.65,0.5652687,69,86.007454,4.95925,1009.6875,976.28253
2023-12-11 00:00:00+00:00,10.4405,6.4405,8.3446665,3.9000003,3.9000003,0.0,13.0,21.868332,2.84,0.57391155,69,87.977104,6.419667,1007.23334,974.03955
2023-12-12 00:00:00+00:00,8.9405,5.0405,7.25925,8.0,8.0,0.0,12.0,18.089775,1.38,0.21744354,69,97.00913,6.813417,1007.825,974.4854
2023-12-13 00:00:00+00:00,8.3905,4.3905,6.6196666,5.7000003,5.7000003,0.0,9.0,17.208603,2.54,0.28876495,69,95.974754,6.0113335,1001.4709,968.2676
2023-12-14 00:00:00+00:00,6.3405,2.9905,4.2029996,0.2,0.2,0.0,2.0,14.20062,1.32,0.18396422,69,97.04373,3.7655,1015.6333,981.6735
2023-12-15 00:00:00+00:00,5.4405,0.5905,3.373833,0.4,0.4,0.0,2.0,11.440978,1.53,0.2135389,69,96.327736,2.8363333,1035.0084,1000.2985
2023-12-16 00:00:00+00:00,6.2405,-0.009499997,2.7175834,0.0,0.0,0.0,0.0,7.729527,3.41,0.32200322,69,95.02182,1.9571667,1042.2208,1007.1871
2023-12-17 00:00:00+00:00,4.2405,-1.6595,1.0050833,0.0,0.0,0.0,0.0,7.6367526,1.99,0.21444675,69,97.76691,0.68841666,1040.5708,1005.378
2023-12-18 00:00:00+00:00,5.0905,-0.2595,1.5592499,0.0,0.0,0.0,0.0,10.594036,4.69,0.40407282,69,90.58099,0.13841666,1035.7291,1000.7697
2023-12-19 00:00:00+00:00,3.6905,-0.70949996,1.30925,1.3,1.3,0.0,3.0,20.240198,2.37,0.23002852,69,93.67441,0.39466667,1027.0958,992.39667
2023-12-20 00:00:00+00:00,4.6405,2.9905,3.848833,11.400001,11.400001,0.0,15.0,23.166218,2.04,0.29315868,69,92.86157,2.78425,1018.875,984.7641
2023-12-21 00:00:00+00:00,8.4405,4.0905,6.3196664,9.2,9.2,0.0,21.0,32.28981,0.24,0.21192068,69,94.339134,5.469667,1006.3125,972.91254
2023-12-22 00:00:00+00:00,7.2405,4.5405,6.0238338,7.4999995,7.4999995,0.0,22.0,32.15507,0.83,0.31446975,69,91.59619,4.7550836,1005.39166,971.98895
2023-12-23 00:00:00+00:00,6.6405,5.6905,6.136333,6.299999,6.299999,0.0,22.0,29.830078,0.37,0.1764056,69,94.79641,5.3634167,1012.6792,979.04785
2023-12-24 00:00:00+00:00,8.4905,6.6405,7.386333,17.3,17.3,0.0,18.0,33.371433,0.34,0.26631805,69,93.33178,6.3675838,1013.3667,979.8593
2023-12-25 00:00:00+00:00,8.6905,7.2405,7.873833,2.9999998,2.9999998,0.0,13.0,34.509335,0.35,0.5020314,69,87.821144,5.94675,1014.23334,980.75446
2023-12-26 00:00:00+00:00,8.040501,6.3405,7.3404984,1.4000001,1.4000001,0.0,10.0,26.925497,0.59,0.3603673,69,90.94626,5.9488335,1017.7292,984.0722
2023-12-27 00:00:00+00:00,8.7405,5.0405,6.3613334,0.0,0.0,0.0,0.0,12.594856,3.58,0.4348802,69,90.45041,4.8550835,1021.10004,987.2155
2023-12-28 00:00:00+00:00,8.2405,5.0405,7.061334,0.7,0.7,0.0,3.0,19.107151,0.72,0.77221525,69,76.68006,3.1175833,1018.95,985.21967
2023-12-29 00:00:00+00:00,10.040501,6.8405,8.1154995,0.2,0.2,0.0,2.0,26.434887,3.48,0.6881689,69,85.535515,5.786333,1016.1958,982.6801
2023-12-30 00:00:00+00:00,8.840501,4.8405,7.186334,3.4,3.4,0.0,11.0,22.539564,3.06,0.46331102,69,88.482155,5.38425,1016.7625,983.11914
2023-12-31 00:00:00+00:00,9.040501,2.6905,5.09675,2.0,2.0,0.0,5.0,19.881649,1.74,0.44939286,69,86.570885,2.9675834,1008.39996,974.7867
2024-01-01 00:00:00+00:00,6.1905,4.1405,5.1842504,0.6,0.6,0.0,5.0,25.284714,2.73,0.6018206,69,83.85822,2.6655,1010.89166,977.2071
2024-01-02 00:00:00+00:00,8.6905,4.8905,6.732167,18.699997,18.699997,0.0,21.0,33.24888,0.25,0.34352538,69,90.047905,5.2050834,1003.53754,970.27826
2024-01-03 00:00:00+00:00,8.840501,6.8905,7.813417,29.8,29.8,0.0,24.0,30.871965,1.82,0.3714004,69,92.12479,6.6071663,999.0833,966.0976
2024-01-04 00:00:00+00:00,7.3405,4.3405,6.2425823,14.0,14.0,0.0,16.0,28.639803,2.19,0.37175673,69,90.9327,4.8550835,1005.5417,972.1595
2024-01-05 00:00:00+00:00,7.8905,3.1405,5.142584,0.1,0.1,0.0,1.0,18.504139,3.16,0.49747816,69,85.785126,2.9071665,1004.8333,971.3448
2024-01-06 00:00:00+00:00,4.9905,1.1405,3.0342503,0.90000004,0.90000004,0.0,5.0,9.36,1.15,0.19826806,69,95.742744,2.4134166,1008.6875,974.81964
2024-01-07 00:00:00+00:00,4.0405,-3.1595001,1.3238331,0.6,0.6,0.0,4.0,20.390114,2.21,0.46640626,69,83.24944,-1.2886666,1017.0125,982.65405
2024-01-08 00:00:00+00:00,-1.9595001,-5.6095,-3.3095,0.0,0.0,0.0,0.0,20.275385,4.65,0.81369936,69,63.740337,-9.2345,1026.3083,991.0552
2024-01-09 00:00:00+00:00,-0.5095,-6.0595,-3.8240836,0.0,0.0,0.0,0.0,19.734436,5.49,1.2591825,69,43.598633,-14.813666,1029.25,993.82855
2024-01-10 00:00:00+00:00,0.29050002,-5.1595,-3.497,0.0,0.0,0.0,0.0,14.986553,5.04,0.8460779,69,54.53264,-11.6553335,1028.7084,993.3482
2024-01-11 00:00:00+00:00,2.3404999,-5.1595,-2.7053335,0.0,0.0,0.0,0.0,11.592894,5.61,0.6309531,69,66.75976,-8.288667,1030.6583,995.33124
2024-01-12 00:00:00+00:00,-0.10949999,-5.1095,-2.9386666,0.0,0.0,0.0,0.0,11.525623,2.46,0.27226445,69,88.48376,-4.642833,1032.6625,997.23834
2024-01-13 00:00:00+00:00,-1.3095,-3.5595,-2.6595001,0.0,0.0,0.0,0.0,14.565548,1.72,0.22276154,69,91.21531,-3.9345,1026.9333,991.7422
2024-01-14 00:00:00+00:00,-0.9595001,-3.9095001,-3.0740833,0.1,0.0,0.07,1.0,17.654688,2.79,0.2755084,69,87.54071,-4.8636665,1015.0708,980.2341
2024-01-15 00:00:00+00:00,-0.35950002,-4.3595,-2.257417,3.7999997,0.20000002,2.5199997,13.0,19.008547,1.32,0.3013526,69,84.79681,-4.4803333,1007.22504,972.75903
2024-01-16 00:00:00+00:00,-0.009499997,-4.7095,-2.8303337,0.0,0.0,0.0,0.0,14.512064,4.49,0.4023937,69,80.56096,-5.799083,1011.8,977.1052
2024-01-17 00:00:00+00:00,7.1405,-5.2595,0.050916713,8.0,7.5,0.35000002,12.0,22.148046,0.67,0.1673958,69,89.143105,-1.5345001,995.47504,961.6829
2024-01-18 00:00:00+00:00,6.4905,-4.0595,-0.14075005,10.000002,4.6,3.7799997,16.0,21.313093,0.97,0.1871233,69,92.57441,-1.20325,997.175,963.3086
2024-01-19 00:00:00+00:00,-0.9595001,-6.3095,-3.3553336,0.0,0.0,0.0,0.0,9.3669195,3.3,0.28860602,69,91.40112,-4.5845,1021.4709,986.3777
2024-01-20 00:00:00+00:00,0.8405,-6.6095,-4.7678328,0.0,0.0,0.0,0.0,7.2805495,6.17,0.45358676,69,84.805046,-7.072,1031.7458,996.1164
2024-01-21 00:00:00+00:00,3.6905,-8.5095,-1.8907496,0.0,0.0,0.0,0.0,15.496736,4.4,0.6875375,69,66.33785,-7.392833,1029.4208,994.23486
2024-01-22 00:00:00+00:00,8.2405,2.2905,5.2571664,3.6,3.6,0.0,5.0,26.518099,1.26,0.7063906,69,81.356865,2.1800833,1020.0959,986.11127
2024-01-23 00:00:00+00:00,6.4405,2.8905,4.5717497,7.7,7.7,0.0,21.0,23.675304,3.44,0.44567242,69,89.920204,3.0238333,1027.8125,993.49005
2024-01-24 00:00:00+00:00,11.6905,5.2405,8.507166,3.0000002,3.0000002,0.0,10.0,32.25166,3.61,0.7273309,69,86.4238,6.294667,1025.9501,992.1575
2024-01-25 00:00:00+00:00,8.1405,2.8404999,5.882168,1.5000001,1.5000001,0.0,7.0,15.629971,4.64,0.49430367,69,88.97015,4.138417,1030.4917,996.2375
2024-01-26 00:00:00+00:00,9.4405,2.0405,7.0300827,8.100001,8.100001,0.0,15.0,22.539564,1.05,0.23152657,69,95.358894,6.3238335,1028.3959,994.3475
2024-01-27 00:00:00+00:00,6.4905,-1.3595,1.68425,0.0,0.0,0.0,0.0,9.422101,7.11,0.6892838,69,81.15994,-1.3428334,1037.2833,1002.2858
2024-01-28 00:00:00+00:00,9.3905,-1.6595,2.7613332,0.0,0.0,0.0,0.0,11.013882,7.23,1.004653,69,71.57012,-2.1553333,1033.0917,998.364
2024-01-29 00:00:00+00:00,8.6405,-0.40949997,2.8467503,0.0,0.0,0.0,0.0,9.531505,5.34,0.7611593,69,71.11773,-1.9865834,1031.1459,996.4976
2024-01-30 00:00:00+00:00,7.5905,1.3405,3.7696674,0.2,0.2,0.0,2.0,9.9571085,4.16,0.6121645,69,79.30259,0.4363333,1032.2001,997.6314
2024-01-31 00:00:00+00:00,8.540501,2.9905,5.8029995,0.70000005,0.70000005,0.0,3.0,13.281023,3.85,0.49600953,69,91.656395,4.50925,1033.7999,999.4262
2023-09-01 00:00:00+00:00,20.842,13.542,16.948248,4.4999995,4.4999995,0.0,10.0,26.299719,9.01,1.8991512,67,83.28004,13.9295,1014.85004,977.67584
2023-09-02 00:00:00+00:00,24.542,13.191999,18.654501,0.1,0.1,0.0,1.0,8.28,18.6,3.3168087,67,80.47671,14.908666,1020.175,983.0157
2023-09-03 00:00:00+00:00,23.542,15.242,19.01283,0.0,0.0,0.0,0.0,10.691453,17.86,3.296415,67,76.30914,14.462833,1026.15,988.821
2023-09-04 00:00:00+00:00,25.742,12.892,19.017,0.0,0.0,0.0,0.0,16.23596,20.01,4.1765766,67,65.17779,11.496166,1025.4249,988.1167
