date,temp_dc_max,temp_dc_min,temp_dc_mean,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,precipitation_hours,wind_speed_kmh_max,shortwave_radiation_mj_sum,et0_fao_evapotranspiration_mm,relative_humidity_%,dew_point_dc,pressure_sea_hpa,surface_pressure_hpa
2024-01-06 00:00:00+00:00,6.7481666,2.3815,4.4203887,1.4666667,1.4666667,0.0,5.0,10.917665,1.88,0.29101864,91.15629,3.0877502,1008.39996,989.0422
2024-01-07 00:00:00+00:00,4.3315,-2.2851665,1.5863609,0.4666667,0.43333337,0.023333333,3.6666667,21.457886,2.1566668,0.50636965,82.07827,-1.2532221,1017.918,998.1775
2024-01-08 00:00:00+00:00,-1.0351666,-5.3684998,-2.8129444,0.0,0.0,0.0,0.0,20.481339,4.8266664,0.9046847,61.18826,-9.289333,1027.1625,1006.9194
2024-01-09 00:00:00+00:00,0.46483335,-5.9518332,-3.7469723,0.0,0.0,0.0,0.0,18.541067,5.433333,1.1655251,44.748707,-14.51086,1030.2916,1009.9184
2024-01-10 00:00:00+00:00,0.19816668,-5.1685,-3.382389,0.0,0.0,0.0,0.0,13.728166,4.383333,0.86730695,50.622112,-12.5185,1029.3055,1008.986
2024-01-11 00:00:00+00:00,1.1481667,-6.1184998,-3.3546112,0.0,0.0,0.0,0.0,11.171327,5.4833336,0.5787211,69.214615,-8.3935,1031.4014,1011.0467
2024-01-12 00:00:00+00:00,0.51483333,-3.9018333,-1.6448888,0.0,0.0,0.0,0.0,10.47326,1.6033334,0.20600092,92.463005,-2.7240555,1032.7347,1012.46045
2024-01-13 00:00:00+00:00,0.7981667,-1.9185,-0.98725003,0.0,0.0,0.0,0.0,16.448675,2.3266666,0.37247595,85.83143,-3.1414165,1026.2264,1006.13324
2024-01-14 00:00:00+00:00,0.9981666,-2.9685001,-1.6490556,0.0,0.0,0.0,0.0,18.374102,3.6666667,0.47773242,80.686005,-4.575444,1014.175,994.2715
2024-01-15 00:00:00+00:00,1.8648334,-3.0185,-0.8296111,2.9666665,0.033333335,2.0533335,13.0,23.293325,3.0900002,0.61264944,77.22091,-4.365722,1006.0195,986.3311
2024-01-16 00:00:00+00:00,1.4981667,-4.4185004,-1.692111,0.0,0.0,0.0,0.0,17.000404,3.95,0.47794732,78.55417,-5.0379443,1011.1555,991.3166
2024-01-17 00:00:00+00:00,3.2648332,-5.335167,-1.4226667,9.9,9.466666,0.3033333,13.666667,14.979641,0.65000004,0.18135862,88.90277,-3.0441942,995.45,975.9793
2024-01-18 00:00:00+00:00,3.2648335,-4.0185,-0.6650278,8.500001,2.6666667,4.0833335,15.666667,17.85321,1.6066667,0.22735715,91.869446,-1.848361,997.77637,978.28595
2024-01-19 00:00:00+00:00,-0.2685,-5.8518333,-2.8205833,0.0,0.0,0.0,0.0,10.515816,3.6666667,0.30867264,88.84323,-4.4337783,1021.17645,1001.0708
2024-01-20 00:00:00+00:00,-0.5351667,-8.0185,-4.9407225,0.0,0.0,0.0,0.0,9.888144,5.7433333,0.38707426,88.612144,-6.599055,1031.8528,1011.3923
2024-01-21 00:00:00+00:00,4.2315,-8.7685,-1.857389,0.0,0.0,0.0,0.0,22.181047,4.01,0.6957378,73.47449,-6.1532226,1028.8375,1008.6616
2024-01-22 00:00:00+00:00,8.7815,3.9481666,6.039139,3.2666664,3.2666664,0.0,7.0,32.378273,1.14,0.85494137,79.98935,2.7703888,1018.53754,999.11115
2024-01-23 00:00:00+00:00,7.5315,3.8815002,5.619,3.6333332,3.6333332,0.0,8.666667,27.747965,3.7366667,0.63135844,85.65301,3.3690002,1026.6222,1006.999
2024-01-24 00:00:00+00:00,12.364834,5.6148334,9.590528,2.4666665,2.4666665,0.0,9.0,35.946384,4.943333,1.1067206,81.492744,6.46275,1024.5278,1005.21387
2024-01-25 00:00:00+00:00,9.364834,2.5814998,6.213445,0.8333333,0.8333333,0.0,2.6666667,15.972992,4.8233333,0.6035972,85.31207,3.8509445,1030.0292,1010.38837
2024-01-26 00:00:00+00:00,10.964833,3.3315,7.7210827,2.3000002,2.3000002,0.0,8.333333,24.314104,1.4233333,0.37276646,90.61628,6.251639,1027.7139,1008.21686
2024-01-27 00:00:00+00:00,6.7315,-1.3018333,1.8974723,0.0,0.0,0.0,0.0,9.759219,6.9533334,0.65718806,83.43979,-0.7344722,1037.1986,1017.1165
2024-01-28 00:00:00+00:00,7.9481664,-3.0185,1.1398333,0.0,0.0,0.0,0.0,8.932019,7.0866666,0.7404701,81.80819,-1.7476667,1033.5555,1013.50006
2024-01-29 00:00:00+00:00,9.914833,-1.2351667,3.0321949,0.0,0.0,0.0,0.0,10.751399,5.6299996,0.7595063,76.08077,-0.9212777,1031.132,1011.2666
2024-01-30 00:00:00+00:00,8.648167,1.8481668,4.759278,0.2,0.2,0.0,1.3333334,14.4656105,4.7433333,0.73266953,81.274315,1.7113613,1031.6278,1011.89166
2024-01-31 00:00:00+00:00,8.448167,3.6815002,6.2530274,0.73333335,0.73333335,0.0,3.0,17.135172,4.4466667,0.5755594,89.70343,4.621778,1033.6222,1013.9362
2024-02-01 00:00:00+00:00,9.714833,1.1815,6.316917,4.3666663,4.3666663,0.0,7.6666665,18.943518,4.773333,0.7584359,82.8428,3.5162222,1030.4347,1010.7961
2024-02-02 00:00:00+00:00,9.098166,0.048166674,4.6946945,0.033333335,0.033333335,0.0,0.33333334,20.73102,6.8766665,0.94089586,81.501495,1.6842779,1032.1237,1012.3352
2024-02-03 00:00:00+00:00,8.964833,6.414833,7.67386,0.4,0.4,0.0,3.6666667,22.38233,1.8966666,0.55233073,86.30567,5.51275,1029.2445,1009.70557
2024-02-04 00:00:00+00:00,9.2315,7.6815,8.53011,2.7333333,2.7333333,0.0,8.666667,26.429604,1.4833332,0.534177,88.20179,6.6696944,1026.118,1006.69476
2024-02-05 00:00:00+00:00,10.298167,6.1315002,8.2780285,0.2,0.2,0.0,2.0,26.3406,6.236666,1.1215383,80.767525,5.1259446,1023.56396,1004.1728
2024-02-06 00:00:00+00:00,8.364833,5.9648337,7.0210834,0.033333335,0.033333335,0.0,0.33333334,28.428495,2.0433333,0.9328199,79.35374,3.6710835,1018.17365,998.79785
2024-02-07 00:00:00+00:00,9.914833,6.8314996,8.239833,19.300001,19.300001,0.0,16.0,30.810347,1.14,0.6238334,87.41815,6.2370553,1007.7292,988.64014
2024-02-08 00:00:00+00:00,11.1315,6.5148335,9.028027,14.466667,14.466667,0.0,23.333334,24.586212,1.0666667,0.3336643,93.91375,8.0877495,1000.5403,981.6563
