date,temp_dc_max,temp_dc_min,temp_dc_mean,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,precipitation_hours,wind_speed_kmh_max,shortwave_radiation_mj_sum,et0_fao_evapotranspiration_mm,relative_humidity_%,dew_point_dc,pressure_sea_hpa,surface_pressure_hpa
2024-01-01 00:00:00+00:00,6.217167,4.4505,5.333833,3.3333333,3.3000002,0.023333333,13.333333,27.504858,2.1666667,0.5594163,85.166626,3.0164726,1009.0125,978.5308
2024-01-02 00:00:00+00:00,8.733833,4.8671665,6.8282776,27.533333,27.533333,0.0,23.0,36.497387,0.49666667,0.37802866,90.50107,5.3727226,1001.2874,971.1973
2024-01-03 00:00:00+00:00,9.417167,7.033833,8.062305,13.966664,13.9333315,0.023333333,20.333334,35.04701,2.3933332,0.56662947,89.26023,6.3768888,996.26666,966.45746
2024-01-04 00:00:00+00:00,7.283834,3.8171666,6.231055,6.033333,6.033333,0.0,15.333333,28.12124,1.7133335,0.41235232,89.1583,4.553278,1003.3333,973.12573
2024-01-05 00:00:00+00:00,8.133834,3.3838332,5.5123057,0.6333334,0.6333334,0.0,2.0,20.35067,3.3133335,0.46641228,86.76951,3.4511945,1004.0639,973.76544
2024-01-06 00:00:00+00:00,5.317167,1.1005,3.238,0.56666666,0.56666666,0.0,2.6666667,10.360071,1.6633333,0.2294869,93.83767,2.328972,1008.31525,977.6556
2024-01-07 00:00:00+00:00,3.4171667,-3.1828334,0.13175006,0.30000004,0.23333335,0.046666667,2.3333333,19.476164,2.3266666,0.45248875,81.7609,-2.7189445,1018.47504,987.14307
2024-01-08 00:00:00+00:00,-1.8495001,-6.5661664,-4.0161667,0.033333335,0.0,0.023333333,0.33333334,19.597898,4.9166665,0.82976395,60.320934,-10.614778,1027.9862,995.888
2024-01-09 00:00:00+00:00,0.61716664,-6.916167,-4.346722,0.0,0.0,0.0,0.0,17.83335,5.373333,1.1068627,43.638657,-15.551582,1031.182,998.9527
2024-01-10 00:00:00+00:00,0.100500025,-5.932833,-3.5314445,0.0,0.0,0.0,0.0,13.102684,4.2999997,0.784941,51.314053,-12.48075,1029.7167,997.63824
2024-01-11 00:00:00+00:00,1.6504999,-7.5161667,-3.9564445,0.0,0.0,0.0,0.0,11.213151,5.2599998,0.5243642,69.73369,-9.0078335,1031.5111,999.3422
2024-01-12 00:00:00+00:00,0.15050001,-2.9161665,-1.4404722,0.0,0.0,0.0,0.0,9.73415,1.5166668,0.19252749,93.89981,-2.3126945,1032.4652,1000.5275
2024-01-13 00:00:00+00:00,0.117166616,-2.4328334,-1.4043612,0.0,0.0,0.0,0.0,19.222254,1.5733334,0.2911823,89.66907,-2.9495,1025.4639,993.739
2024-01-14 00:00:00+00:00,-0.58283335,-3.3161666,-2.0078332,0.4,0.26666668,0.093333334,3.3333333,18.25683,1.9733334,0.32784545,85.49716,-4.1522775,1013.3555,981.9328
2024-01-15 00:00:00+00:00,0.81716675,-3.3995,-1.4585277,3.8999996,0.13333334,2.636667,17.666666,24.45729,2.0866666,0.44853964,82.354004,-4.127278,1004.69165,973.59467
2024-01-16 00:00:00+00:00,-0.049500007,-5.0661664,-1.9960278,0.53333336,0.0,0.37333333,4.0,18.739614,2.7300003,0.37915277,81.47528,-4.7988057,1010.60693,979.2989
2024-01-17 00:00:00+00:00,1.4671668,-5.9995003,-2.419639,14.466667,11.666667,1.96,13.0,11.642364,0.66333336,0.20384364,87.52634,-4.2508893,995.89307,964.9799
2024-01-18 00:00:00+00:00,0.5338333,-5.8161664,-1.6745,6.2333336,1.5333333,3.2899997,15.0,17.193855,1.9633332,0.24258052,90.94339,-2.9828331,997.69025,966.82324
2024-01-19 00:00:00+00:00,-1.2494999,-6.7328334,-3.3911667,0.033333335,0.0,0.023333333,0.33333334,12.548808,2.9433334,0.24762249,91.91813,-4.540472,1020.80273,989.02637
2024-01-20 00:00:00+00:00,-1.7661667,-8.5995,-5.515473,0.0,0.0,0.0,0.0,10.789528,5.0866666,0.32941154,90.65914,-6.829361,1031.8556,999.5307
2024-01-21 00:00:00+00:00,3.7505,-7.6328335,-2.098111,0.0,0.0,0.0,0.0,18.485764,4.846667,0.6465924,72.84599,-6.4613056,1028.8125,996.91144
2024-01-22 00:00:00+00:00,7.2005,3.217167,5.290083,4.9666667,4.9666667,0.0,9.333333,31.563143,0.91,0.61288023,84.03704,2.7539723,1017.7014,986.9888
2024-01-23 00:00:00+00:00,6.1338334,2.3505,4.385222,4.4666667,3.1000001,0.95666665,10.666667,25.395975,3.1433334,0.45680282,88.997894,2.6984167,1025.5889,994.513
2024-01-24 00:00:00+00:00,10.9505005,5.1338334,8.393556,4.366667,4.366667,0.0,15.0,33.559093,4.8799996,0.90042335,84.434,5.7984166,1023.12225,992.5534
2024-01-25 00:00:00+00:00,7.3505,2.8505,4.8185554,0.8333333,0.8333333,0.0,4.0,19.503723,3.926667,0.45627305,88.27189,2.9845278,1029.5195,998.38086
2024-01-26 00:00:00+00:00,9.7005,2.5838335,6.5657783,5.066666,5.066666,0.0,10.0,26.986687,1.2166667,0.29587713,92.58496,5.4213333,1026.9388,996.06036
2024-01-27 00:00:00+00:00,5.533833,-1.9828333,1.1220276,0.0,0.0,0.0,0.0,13.562991,6.7899995,0.5941419,86.43182,-0.97449994,1037.1097,1005.3447
