date,temp_dc_max,temp_dc_min,temp_dc_mean,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,precipitation_hours,wind_speed_kmh_max,shortwave_radiation_mj_sum,et0_fao_evapotranspiration_mm,relative_humidity_%,dew_point_dc,pressure_sea_hpa,surface_pressure_hpa
2023-11-12 00:00:00+00:00,9.0815,2.3981667,5.5773335,0.33333334,0.33333334,0.0,3.0,13.308788,4.3366666,0.56686836,88.75332,3.7870557,1009.1931,989.90283
2023-11-13 00:00:00+00:00,14.4315,5.5315,10.224555,24.300001,24.300001,0.0,20.333334,30.613829,0.8333333,0.37589636,92.7631,9.089833,1007.76666,988.8111
2023-11-14 00:00:00+00:00,13.048167,9.9315,11.019694,4.366667,4.366667,0.0,7.3333335,31.177637,3.46,1.178789,79.25375,7.5065002,1008.44025,989.5235
2023-11-15 00:00:00+00:00,12.031501,7.9648337,9.778028,2.6333332,2.6333332,0.0,8.666667,27.281433,4.84,1.0008639,81.85797,6.7884445,1015.6084,996.4729
2023-11-16 00:00:00+00:00,9.014833,5.9648337,7.4176106,6.3666663,6.3666663,0.0,10.666667,15.969007,2.04,0.33732644,92.32923,6.246778,1014.75,995.48145
2023-11-17 00:00:00+00:00,7.3981667,4.5315,6.1384444,5.1666665,5.1666665,0.0,15.0,14.061932,2.6533334,0.34952304,93.108635,5.098861,1018.9597,999.521
2023-11-18 00:00:00+00:00,7.6148334,2.9815,5.4988613,5.2000003,5.133333,0.046666667,9.0,21.57557,1.9966666,0.3510526,93.85913,4.5578895,1024.2389,1004.6572
2023-11-19 00:00:00+00:00,14.064834,7.4481664,10.887054,5.3666663,5.3666663,0.0,11.0,23.438204,4.97,1.0080609,84.13714,8.201638,1013.83057,994.8042
2023-11-20 00:00:00+00:00,11.198167,8.0815,10.006499,11.100001,11.100001,0.0,16.333334,23.232538,3.3,0.8094995,83.813354,7.3752503,1012.50555,993.4411
2023-11-21 00:00:00+00:00,9.864834,6.7315,8.294,7.6,7.6,0.0,12.666667,16.938242,3.2366667,0.46470854,90.99294,6.8821945,1014.4444,995.2341
2023-11-22 00:00:00+00:00,6.4315,0.43150005,2.2189996,0.33333334,0.33333334,0.0,2.3333333,15.666144,4.0,0.4477935,81.47491,-0.68099993,1028.1862,1008.28973
2023-11-23 00:00:00+00:00,7.9648337,-0.068499975,3.9592779,0.29999998,0.29999998,0.0,2.3333333,23.168158,2.6566668,0.57848245,83.09265,1.3349723,1025.0068,1005.28687
2023-11-24 00:00:00+00:00,9.5148325,3.0648334,6.0738606,7.6,6.3999996,0.84,13.666667,27.493103,3.5,0.62494415,84.15736,3.5821943,1010.8499,991.552
2023-11-25 00:00:00+00:00,4.7815,-0.101833336,2.634278,4.2999997,2.3333333,1.3766667,11.0,24.471815,3.5900002,0.5280012,84.92737,0.3078889,1011.2166,991.6751
2023-11-26 00:00:00+00:00,4.9648337,-0.21849997,2.6370556,1.4666667,1.4666667,0.0,7.6666665,15.875117,2.6533334,0.30500403,92.78189,1.5669168,1016.46533,996.8288
2023-11-27 00:00:00+00:00,3.4315002,1.5148335,2.398861,14.566666,8.2,4.4566665,15.666667,23.50794,0.95,0.16224433,94.01093,1.5259444,1005.9056,986.4594
2023-11-28 00:00:00+00:00,3.798167,-2.9851665,1.1981665,6.966667,5.3333335,1.1433333,14.666667,20.772806,1.84,0.3352104,87.47434,-0.7066944,1000.4444,981.0158
2023-11-29 00:00:00+00:00,3.1481667,-3.4351666,0.3488612,1.9,0.6,0.91,5.6666665,24.141848,2.47,0.395826,85.42462,-1.854611,1006.9958,987.36993
2023-11-30 00:00:00+00:00,4.4815,-1.2685,1.5565,3.7333333,2.6000001,0.79333335,6.6666665,9.662367,4.09,0.3814262,90.80613,0.17247224,1002.4222,982.9834
2023-12-01 00:00:00+00:00,1.8481668,-1.7185,0.46761116,0.9666667,0.033333335,0.6533334,7.0,14.05696,1.3533334,0.27358845,89.92999,-1.0289167,1003.9361,984.39703
2023-12-02 00:00:00+00:00,-0.5685,-4.2685,-2.6254444,0.53333336,0.033333335,0.35000002,4.6666665,15.052516,2.99,0.34140888,81.70305,-5.3462777,1012.29443,992.3681
2023-12-03 00:00:00+00:00,0.18150002,-4.7518334,-3.0907223,0.0,0.0,0.0,0.0,13.717239,5.206667,0.42346087,80.996605,-5.960167,1023.9069,1003.70844
2023-12-04 00:00:00+00:00,1.1148334,-4.4185,-1.5546108,2.6666665,0.16666667,1.75,7.6666665,10.578926,1.4499999,0.3154603,74.89886,-5.572666,1014.23334,994.33453
2023-12-05 00:00:00+00:00,4.9315,1.1981667,3.4794168,8.2,8.0,0.14,14.666667,22.164251,0.8833334,0.27073407,90.310936,2.0280278,1006.207,986.8332
2023-12-06 00:00:00+00:00,3.9481666,-1.1685001,2.1946943,2.4333332,2.3666666,0.046666667,12.0,14.314496,1.1766666,0.20686133,93.14919,1.1933056,1014.4626,994.8372
2023-12-07 00:00:00+00:00,3.864833,-1.8685001,0.5488611,0.16666667,0.16666667,0.0,1.0,13.861623,3.4033334,0.32326704,91.23586,-0.74211115,1020.7431,1000.8775
2023-12-08 00:00:00+00:00,5.414833,-0.0018333396,2.4058056,2.3333333,2.2333333,0.07,5.0,14.831815,1.0733333,0.2501022,88.27903,0.62316674,1012.1778,992.603
2023-12-09 00:00:00+00:00,7.2981668,3.4148333,5.6988616,7.5,7.5,0.0,8.333333,26.577599,1.5066667,0.2956064,94.091736,4.805111,1009.9139,990.6075
2023-12-10 00:00:00+00:00,9.6315,6.9981666,8.317611,2.966667,2.966667,0.0,10.666667,28.486435,2.7066667,0.9009753,80.78652,5.1398335,1008.40137,989.30304
2023-12-11 00:00:00+00:00,11.614833,7.9815,9.481501,1.6666664,1.6666664,0.0,6.3333335,25.589716,3.4533336,0.8513672,82.253624,6.539139,1006.0903,987.1184
