date,temp_dc_max,temp_dc_min,temp_dc_mean,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,precipitation_hours,wind_speed_kmh_max,shortwave_radiation_mj_sum,et0_fao_evapotranspiration_mm,relative_humidity_%,dew_point_dc,pressure_sea_hpa,surface_pressure_hpa,plz_2d
2023-12-22 00:00:00+00:00,5.676,2.992667,4.3461385,9.466666,7.3666663,1.4699999,19.333334,33.70944,1.7666668,0.6085368,84.17687,1.8878056,995.7153,986.5322,31
2023-12-23 00:00:00+00:00,7.5926666,2.0426667,3.8690555,22.9,22.0,0.63000005,23.0,28.775293,0.29333332,0.19766305,93.00381,2.824611,1003.0334,993.7668,31
2023-12-24 00:00:00+00:00,10.809334,7.5259995,9.038501,11.566666,11.566666,0.0,22.333334,30.952406,0.49333334,0.26069096,93.21088,7.9989166,1001.41113,992.32794,31
2023-12-25 00:00:00+00:00,11.059334,8.909333,9.891278,7.1333327,7.1333327,0.0,19.666666,32.252106,1.52,0.4224472,90.20514,8.354472,1003.6486,994.574,31
2023-12-26 00:00:00+00:00,10.826,5.009333,8.641278,11.666667,11.666667,0.0,13.0,32.353123,3.0233333,0.7000644,84.40804,6.1093335,1009.10693,999.94244,31
2023-12-27 00:00:00+00:00,7.7760005,0.65933335,4.5461392,0.36666667,0.36666667,0.0,2.0,24.775908,1.12,0.343269,87.597496,2.6412778,1018.43195,1009.04565,31
2023-12-28 00:00:00+00:00,10.909333,7.5926666,9.179472,0.8333333,0.8333333,0.0,2.3333333,28.790726,2.9833333,1.3765925,71.946556,4.322528,1010.65137,1001.4882,31
2023-12-29 00:00:00+00:00,10.426,7.8426666,9.153084,8.466667,8.466667,0.0,12.0,31.539171,1.41,1.0081295,79.57618,5.737806,1006.58746,997.4619,31
2023-12-30 00:00:00+00:00,8.359333,5.2093334,6.837805,3.2666667,3.2666667,0.0,6.3333335,27.591248,2.8100002,0.5936424,84.36855,4.352389,1010.54584,1001.30927,31
2023-12-31 00:00:00+00:00,10.226,5.576,7.5975285,0.23333335,0.23333335,0.0,1.0,24.697174,1.71,0.894358,77.73443,3.8447502,1003.707,994.55585,31
2024-01-01 00:00:00+00:00,7.792667,4.509333,6.4211392,1.4666666,1.4666666,0.0,4.3333335,24.88658,1.5766667,0.7815485,79.312515,3.0662777,1003.56805,994.3797,31
2024-01-02 00:00:00+00:00,10.442666,3.9426668,7.2308617,18.633333,18.199999,0.3033333,17.0,28.86329,0.8566666,0.3784115,88.940575,5.524611,995.968,986.8746,31
2024-01-03 00:00:00+00:00,10.776,7.376,8.930166,3.3999999,3.3999999,0.0,11.666667,33.424088,1.4933333,0.8379286,83.069145,6.176,988.41943,979.4511,31
2024-01-04 00:00:00+00:00,7.626,2.776,5.0093336,2.3,2.3,0.0,12.666667,25.491648,1.3966666,0.38422754,85.38385,2.7266943,999.08057,989.8901,31
2024-01-05 00:00:00+00:00,8.442666,2.7926667,5.2885,4.3666663,4.3666663,0.0,15.333333,15.308369,2.6899998,0.3523661,89.83704,3.7273886,1001.96533,992.75653,31
2024-01-06 00:00:00+00:00,6.126,-0.074,3.802389,3.6666667,2.8999999,0.5366667,15.0,16.122097,0.6933333,0.18741743,92.02582,2.599611,1008.06525,998.751,31
2024-01-07 00:00:00+00:00,-0.20733333,-3.2073333,-1.4344167,0.26666668,0.033333335,0.16333334,2.0,19.80068,2.11,0.5008896,77.217415,-4.967056,1023.30835,1013.67194,31
2024-01-08 00:00:00+00:00,-2.0573332,-5.824,-3.906639,0.23333333,0.0,0.16333334,2.3333333,21.580751,4.3133335,0.66762227,67.71308,-9.108027,1032.5736,1022.7585,31
2024-03-28 00:00:00+00:00,12.492667,6.2093334,8.475306,14.999999,14.933333,0.046666667,14.666667,29.241682,10.926666,1.6767154,78.80582,4.829472,988.55145,979.5677,31
2024-03-29 00:00:00+00:00,13.992667,7.009333,9.907249,2.1,2.1,0.0,7.3333335,27.384432,10.46,2.0540469,71.05073,4.8357224,996.7736,987.75903,31
2024-03-30 00:00:00+00:00,20.542665,8.009334,13.388499,0.9333334,0.9333334,0.0,3.0,15.505348,13.95,2.377487,78.06438,9.297527,998.37085,989.44977,31
2024-03-31 00:00:00+00:00,16.209333,6.7260003,11.23225,3.6333334,3.6333334,0.0,7.3333335,14.023009,11.009999,1.7537633,83.06305,8.267666,999.3819,990.3891,31
2024-04-01 00:00:00+00:00,11.576,7.8259997,9.775999,14.433334,14.433334,0.0,16.333334,23.169044,3.46,0.6385734,92.11625,8.550305,995.6458,986.63983,31
2024-04-02 00:00:00+00:00,12.792666,7.3926663,9.601001,2.2,2.2,0.0,8.333333,31.43542,14.036667,1.9810065,78.89237,5.9634995,1004.3972,995.30536,31
2024-04-03 00:00:00+00:00,11.892667,7.692667,9.801,4.1,4.1,0.0,16.333334,18.866402,4.7066665,0.86600775,88.1809,7.9232216,1006.43335,997.33014,31
2024-04-04 00:00:00+00:00,14.892667,8.076,11.074612,5.6,5.6,0.0,9.0,29.215004,7.5033336,1.4901778,80.99108,7.8648887,1006.5764,997.51166,31
2024-04-05 00:00:00+00:00,18.392668,10.159333,13.798917,1.0333334,1.0333334,0.0,4.3333335,28.215546,10.419999,2.2254734,76.362144,9.623917,1010.44165,1001.4283,31
2024-04-06 00:00:00+00:00,24.176,12.375999,17.737112,0.0,0.0,0.0,0.0,17.87399,16.89,3.6685016,68.21354,11.2878065,1012.8222,1003.9077,31
2024-04-07 00:00:00+00:00,22.325998,14.359333,18.569054,1.1333333,1.1333333,0.0,2.0,23.49648,16.703333,4.253818,55.77728,9.224611,1013.4375,1004.54663,31
2024-04-08 00:00:00+00:00,22.992666,11.609333,16.466278,1.6,1.6,0.0,2.6666667,14.153091,17.436666,2.9630601,79.75261,12.656555,1010.1667,1001.2403,31
2024-04-09 00:00:00+00:00,17.759333,10.926,14.243362,1.3000001,1.3000001,0.0,4.3333335,26.61408,9.833333,2.305916,69.34939,8.609333,1009.1458,1000.15985,31
2024-04-10 00:00:00+00:00,13.642667,7.9593334,10.603778,0.26666668,0.26666668,0.0,2.6666667,21.313736,14.146667,2.5360575,67.090645,4.6273885,1025.4097,1016.16064,31
2024-04-11 00:00:00+00:00,16.042665,7.609333,11.708638,0.16666667,0.16666667,0.0,1.3333334,20.487892,9.953334,2.152873,69.53037,6.2579446,1031.0209,1021.75507,31
2024-04-12 00:00:00+00:00,17.976,12.426,15.090584,0.033333335,0.033333335,0.0,0.33333334,23.029985,10.886666,2.1093338,78.6185,11.3385,1029.9208,1020.7741,31
2024-04-13 00:00:00+00:00,21.825998,13.109333,17.090584,0.0,0.0,0.0,0.0,24.231707,16.023333,3.2473714,72.68853,11.831555,1023.4847,1014.4578,31
2024-04-14 00:00:00+00:00,17.509333,10.009334,13.7954445,0.2,0.2,0.0,0.6666667,22.174932,15.599999,3.133298,60.891193,6.1509995,1018.94855,1009.8615,31
2024-04-15 00:00:00+00:00,13.576,4.9093337,9.604472,4.6666665,4.6666665,0.0,11.0,33.148212,14.863334,2.4328873,69.71163,3.9593334,1007.3056,998.1885,31
2024-04-16 00:00:00+00:00,10.042666,4.576,6.8232226,4.833333,4.5333333,0.21,11.333333,26.975748,13.073334,1.9207517,77.01401,2.9864166,1001.03754,991.8864,31
2024-04-17 00:00:00+00:00,9.326,3.4593334,5.9086394,4.733333,4.433333,0.21,13.333333,12.119537,11.886666,1.4727712,85.54453,3.5301666,1009.06525,999.8101,31
2024-04-18 00:00:00+00:00,10.992667,1.976,6.5378056,1.1,1.1,0.0,8.333333,17.73043,17.973333,2.3771865,77.65973,2.4697502,1015.7375,1006.4417,31
2024-04-19 00:00:00+00:00,10.042666,4.4593334,6.6662774,13.233333,13.099999,0.093333334,20.333334,28.486748,8.81,1.2660873,83.72199,4.0600276,1006.8472,997.6377,31
2024-04-20 00:00:00+00:00,9.042666,2.526,5.891972,1.5333334,1.5,0.023333333,6.6666665,25.083939,15.036667,1.9251522,75.22601,1.5100279,1015.8208,1006.5037,31
2024-04-21 00:00:00+00:00,8.776,1.7260002,5.0933614,2.3333333,1.7666665,0.39666668,6.3333335,20.002657,20.913332,2.451623,70.14157,-0.6608055,1022.53613,1013.12946,31
2024-04-22 00:00:00+00:00,7.292667,0.45933333,3.7489166,0.4,0.3,0.07,3.3333333,10.643776,19.37,2.2210176,69.35422,-1.8073334,1024.7097,1015.236,31
2024-04-23 00:00:00+00:00,8.276,-1.574,4.1871114,0.73333335,0.7,0.023333333,2.6666667,11.936545,14.286667,1.9556891,69.95449,-1.2642778,1019.4528,1010.0433,31
2024-04-24 00:00:00+00:00,7.959333,3.0926666,4.9329443,7.1333327,5.9666657,0.81666666,20.333334,17.398092,10.91,1.3291966,82.92453,2.1989167,1006.6736,997.40967,31
2024-04-25 00:00:00+00:00,8.625999,2.026,5.0565553,3.5666666,3.2,0.25666666,12.666667,16.781403,13.016666,1.5236722,82.81084,2.2051668,1004.9764,995.73126,31
2024-04-26 00:00:00+00:00,11.042666,4.3426666,7.636417,1.3000001,1.3000001,0.0,6.6666665,22.929047,10.603333,1.701982,76.23301,3.5739167,1005.1042,995.9461,31
2024-04-27 00:00:00+00:00,18.342667,4.3426666,11.565583,0.4333333,0.4333333,0.0,3.0,17.466576,18.87,3.0629597,73.49505,6.472528,1008.5959,999.5267,31
2024-04-28 00:00:00+00:00,20.676,11.042666,14.584332,1.9333334,1.9333334,0.0,2.0,21.827784,13.296666,3.2135773,61.183014,7.0211387,1010.57635,1001.5865,31
2024-05-01 00:00:00+00:00,24.476,12.142667,18.556557,0.0,0.0,0.0,0.0,18.374071,24.159998,4.603926,69.00253,12.3579445,1008.2417,999.39386,31
2024-05-02 00:00:00+00:00,23.659332,13.342667,18.571138,0.43333337,0.43333337,0.0,1.3333334,20.909853,23.366667,4.6479983,63.9758,11.422527,1001.70135,992.9107,31
2024-05-03 00:00:00+00:00,17.209333,11.592667,14.666972,0.53333336,0.53333336,0.0,2.6666667,20.46919,12.906667,2.3424768,77.07987,10.5766945,1008.22363,999.2586,31
2024-05-04 00:00:00+00:00,17.342667,8.592667,13.236416,0.4,0.4,0.0,2.6666667,9.919182,14.683333,2.502476,72.4198,8.085028,1015.4695,1006.3943,31
2024-05-05 00:00:00+00:00,15.559334,10.092667,13.230861,3.2333329,3.2333329,0.0,8.666667,25.914993,18.873333,2.863905,75.77076,8.839889,1008.5417,999.5297,31
2024-05-06 00:00:00+00:00,18.609333,7.2426667,13.335721,0.1,0.1,0.0,1.0,10.851662,20.35,3.3592622,72.679756,7.983639,1009.1861,1000.16943,31
2024-05-07 00:00:00+00:00,16.359333,9.892666,13.091278,0.4666667,0.4666667,0.0,3.6666667,15.700006,16.906668,2.7240572,73.48828,8.287111,1017.3195,1008.2222,31
2024-05-08 00:00:00+00:00,18.226,5.376,12.078083,0.0,0.0,0.0,0.0,11.36707,25.43,3.905161,67.04952,5.5135,1025.3125,1016.11053,31
2024-05-09 00:00:00+00:00,19.142668,7.1926665,13.721833,0.06666667,0.06666667,0.0,0.6666667,8.622864,20.28,3.3188903,70.44091,7.997528,1026.4667,1017.3059,31
2024-05-10 00:00:00+00:00,20.859333,9.126,15.530862,0.0,0.0,0.0,0.0,9.894366,22.230001,3.7528183,68.955154,9.373222,1023.85693,1014.7783,31
2024-05-11 00:00:00+00:00,21.026,9.442666,15.203083,0.0,0.0,0.0,0.0,12.932439,22.88,3.9490097,73.48989,9.906555,1023.07355,1013.99335,31
2024-05-12 00:00:00+00:00,20.842667,10.092667,15.830167,0.0,0.0,0.0,0.0,17.186937,24.029999,4.26455,66.53285,9.071139,1020.24585,1011.20795,31
2024-05-13 00:00:00+00:00,24.476,12.359333,18.49336,0.033333335,0.033333335,0.0,0.33333334,17.430475,25.083334,5.247704,56.84849,9.33225,1014.0334,1005.13184,31
2024-05-14 00:00:00+00:00,24.776001,13.359333,19.345444,0.0,0.0,0.0,0.0,22.283842,26.986666,6.2096524,47.71162,7.487806,1009.9722,1001.1324,31
2024-05-15 00:00:00+00:00,25.409332,13.826,20.053778,0.0,0.0,0.0,0.0,25.605898,27.293335,6.766064,42.340374,6.2426667,1007.8972,999.0976,31
2024-05-16 00:00:00+00:00,23.509333,15.526,18.928083,0.8333333,0.8333333,0.0,2.0,23.520964,20.733334,5.1153893,53.848495,9.134334,1006.71246,997.88983,31
2024-05-17 00:00:00+00:00,23.309334,13.292666,18.323915,0.0,0.0,0.0,0.0,27.538832,22.686666,4.968151,58.668884,9.505166,1007.30414,998.4568,31
2024-05-18 00:00:00+00:00,19.709333,11.592667,15.914889,1.1,1.1,0.0,2.3333333,11.524158,17.89,3.1921148,70.3396,10.341277,1009.7625,1000.82184,31
2024-05-19 00:00:00+00:00,19.609333,11.259334,15.184334,9.366666,9.366666,0.0,8.666667,12.469178,19.386667,3.1343215,80.90372,11.703083,1009.4084,1000.4463,31
2024-05-20 00:00:00+00:00,20.876,10.292666,15.938499,0.56666666,0.56666666,0.0,2.6666667,10.059086,23.019999,3.8918457,78.133026,11.757251,1010.8361,1001.8843,31
2024-05-21 00:00:00+00:00,24.226,12.325999,18.554472,1.4666667,1.4666667,0.0,3.3333333,20.771181,21.093332,4.3474107,71.22033,12.677388,1008.7347,999.88007,31
2024-05-22 00:00:00+00:00,17.876,14.076,15.735026,16.6,16.6,0.0,20.333334,17.334787,5.8366666,1.1764389,89.86912,14.053082,1007.78467,998.8555,31
2024-05-23 00:00:00+00:00,20.759333,12.276,16.780167,0.06666667,0.06666667,0.0,0.6666667,16.207304,25.62,4.28805,69.99004,10.827389,1014.28754,1005.3327,31
2024-05-24 00:00:00+00:00,22.559332,10.942666,16.879473,3.7333333,3.7333333,0.0,5.3333335,14.463811,19.673334,3.5097904,74.93679,12.097527,1017.89166,1008.9079,31
2024-05-25 00:00:00+00:00,21.459333,13.492667,17.428778,2.7333329,2.7333329,0.0,10.333333,11.668345,22.053335,3.754691,77.413185,13.055167,1016.8833,1007.9246,31
2024-05-26 00:00:00+00:00,23.109335,12.892667,18.182943,2.1000001,2.1000001,0.0,5.6666665,14.3990555,24.306665,4.412871,73.75743,12.984333,1016.96533,1008.0288,31
2024-05-27 00:00:00+00:00,21.409332,14.776,17.816973,5.4666667,5.4666667,0.0,7.6666665,12.189031,21.983332,3.9081123,71.54128,12.300305,1016.36395,1007.4236,31
2024-05-28 00:00:00+00:00,18.109333,11.992667,14.948916,1.6666666,1.6666666,0.0,4.6666665,16.103857,22.35,3.6028576,72.12783,9.48225,1016.7195,1007.6865,31
2024-05-29 00:00:00+00:00,19.059334,13.342667,15.506555,13.666667,13.666667,0.0,14.333333,21.613792,14.079999,2.5139463,79.799324,11.930861,1010.8444,1001.88104,31
2024-05-30 00:00:00+00:00,18.159332,10.992667,14.814194,3.0999997,3.0999997,0.0,7.3333335,9.142597,12.893333,2.2402565,84.11994,11.999611,1006.007,997.0627,31
2024-05-31 00:00:00+00:00,19.459333,12.259334,15.853084,1.3333334,1.3333334,0.0,4.3333335,16.771751,17.693333,3.026871,78.57596,11.873917,1008.43335,999.5008,31
2024-06-01 00:00:00+00:00,23.559334,13.792666,18.217667,2.7,2.7,0.0,6.6666665,18.104353,21.053333,3.7603796,81.92931,14.798917,1012.84717,1003.94855,31
2024-06-02 00:00:00+00:00,18.325998,13.459332,15.76975,4.6333337,4.6333337,0.0,8.666667,19.379412,13.240001,2.3361347,83.17934,12.768361,1018.4709,1009.4494,31
2024-06-03 00:00:00+00:00,16.042665,10.976001,13.707944,0.1,0.1,0.0,1.0,15.033379,15.356667,2.7181835,70.84716,8.422528,1018.8667,1009.7752,31
2024-06-04 00:00:00+00:00,18.442667,13.009334,15.426694,0.2,0.2,0.0,2.0,13.195182,14.393333,2.5803792,74.861916,10.866277,1014.1472,1005.15204,31
2024-06-05 00:00:00+00:00,17.309334,12.526,15.45239,2.0666666,2.0666666,0.0,8.0,21.198442,16.096666,3.0472047,71.6308,10.159333,1010.73895,1001.7744,31
2024-06-06 00:00:00+00:00,19.142668,7.3093333,13.69336,0.2,0.2,0.0,1.0,14.157712,23.68,4.0268617,63.1543,6.247528,1016.63477,1007.563,31
2024-06-07 00:00:00+00:00,18.809334,8.659333,14.354472,0.033333335,0.033333335,0.0,0.33333334,14.74733,21.003334,3.7269723,64.456696,7.0454445,1017.8,1008.73773,31
2024-06-08 00:00:00+00:00,21.892664,8.592667,15.929471,0.0,0.0,0.0,0.0,23.142403,24.580002,4.686554,62.64329,8.151694,1011.80835,1002.8489,31
2024-06-09 00:00:00+00:00,18.526,9.342667,14.134334,0.0,0.0,0.0,0.0,19.968811,23.696665,4.1614194,62.702988,6.362806,1009.5306,1000.53735,31
2024-06-10 00:00:00+00:00,15.159333,8.776,12.156555,6.233333,6.233333,0.0,10.0,20.070208,10.416667,1.905433,77.27261,8.163501,1006.3667,997.3401,31
2024-06-11 00:00:00+00:00,15.676,9.326,12.021832,2.8333333,2.8333333,0.0,15.333333,28.521929,23.25,3.4877675,72.364235,6.905861,1011.1472,1002.07227,31
