date,temp_dc_max,temp_dc_min,temp_dc_mean,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,precipitation_hours,wind_speed_kmh_max,shortwave_radiation_mj_sum,et0_fao_evapotranspiration_mm,relative_humidity_%,dew_point_dc,pressure_sea_hpa,surface_pressure_hpa
2024-04-01 00:00:00+00:00,10.133834,7.1838336,8.626195,11.566667,11.566667,0.0,17.333334,27.382666,5.0733333,0.69553834,90.96869,7.219944,997.9875,968.1995
2024-04-02 00:00:00+00:00,11.9505005,6.0004997,8.756749,3.3999999,3.3999999,0.0,9.0,29.403795,12.900001,2.019156,75.71523,4.44425,1009.1778,979.0555
2024-04-03 00:00:00+00:00,10.6505,7.033833,9.14425,3.6666667,3.6666667,0.0,10.333333,23.29951,6.1866665,1.066857,82.87678,6.3248057,1009.6319,979.5495
2024-04-04 00:00:00+00:00,12.167167,7.6838336,10.257443,8.433333,8.433333,0.0,11.333333,29.32979,4.81,0.77910286,90.87002,8.808139,1011.5347,981.5052
2024-04-05 00:00:00+00:00,20.233833,9.133834,14.243556,0.4666667,0.4666667,0.0,2.0,25.28015,13.606667,2.659948,77.55906,10.048416,1014.23193,984.5389
2024-04-06 00:00:00+00:00,23.550499,11.8005,16.816473,2.0,2.0,0.0,3.6666667,14.640613,19.716667,3.6298263,68.83445,10.563,1015.5014,986.0345
2024-04-07 00:00:00+00:00,21.883833,12.983833,17.38175,0.36666667,0.36666667,0.0,0.6666667,16.212133,17.863333,3.6940072,60.148853,9.464389,1015.6375,986.2285
2024-04-08 00:00:00+00:00,24.167166,13.1505,18.351889,0.13333334,0.13333334,0.0,1.3333334,13.304977,19.91,3.8134153,63.23419,10.899112,1010.05695,980.8997
2024-04-09 00:00:00+00:00,17.6005,8.8671665,12.770638,0.4666667,0.4666667,0.0,3.6666667,26.941246,7.7899995,1.8384298,69.10467,7.1845284,1012.1236,982.34515
2024-04-10 00:00:00+00:00,13.0005,4.7671666,9.08036,0.1,0.1,0.0,1.0,14.561729,15.650001,2.3191476,68.27866,3.2602224,1027.961,997.3156
2024-04-11 00:00:00+00:00,14.850499,3.5005,9.588695,0.0,0.0,0.0,0.0,12.01798,17.646667,2.6786244,67.35891,3.4817498,1033.4125,1002.679
2024-04-12 00:00:00+00:00,18.1005,6.833833,12.5310545,0.0,0.0,0.0,0.0,13.705933,18.086668,2.8722026,72.50875,7.5435557,1032.3624,1001.96704
2024-04-13 00:00:00+00:00,20.983833,8.667167,14.947722,0.0,0.0,0.0,0.0,13.709674,19.513334,3.2826605,77.25199,10.713,1026.9403,996.976
2024-04-14 00:00:00+00:00,18.833834,11.333833,14.922721,0.033333335,0.033333335,0.0,0.33333334,18.157204,18.4,3.097522,72.98242,9.882445,1020.43335,990.64087
2024-04-15 00:00:00+00:00,14.967167,4.9671664,10.972722,4.4666667,4.4666667,0.0,10.0,35.289047,16.896667,2.848755,69.14059,5.182444,1010.01807,980.10675
2024-04-16 00:00:00+00:00,7.917167,3.1505,5.3456383,10.933333,10.333333,0.42,12.666667,30.757998,7.306667,0.9900715,85.681335,3.0859165,1005.375,974.9966
2024-04-17 00:00:00+00:00,9.583834,2.967167,5.6734166,2.3999999,2.2,0.14,7.3333335,16.0445,17.91,2.0722334,80.85239,2.322028,1009.85834,979.3908
2024-04-18 00:00:00+00:00,10.417167,0.017166635,5.3470283,1.6666665,1.2666668,0.28,8.666667,12.752403,16.63,2.1399634,77.39283,1.3338333,1016.2181,985.5212
